time,member,price,user,content
210606-220422,帅Pi18,,Araki_M,"鱼——————"
210606-220422,帅Pi13,,底层人士阿瓜,"鱼"
210606-220423,摸鱼子26,,TimOfficial,"鱼"
210606-220423,帅Pi25,,来自非洲の提督,"鱼"
210606-220423,,,迷茫与失心之物,"鱼"
210606-220423,帅Pi16,,只喵君,"鱼"
210606-220423,帅Pi18,,八坂肆季子,"老爹又放了一片海"
210606-220423,帅Pi11,,赛博萝卜,"鱼！"
210606-220423,胖次狐2,,飞鸟猎,"又找老妈了"
210606-220423,帅Pi4,,八尺様,"鱼"
210606-220423,大母鹅18,,多加孜然不放辣,"鱼"
210606-220423,帅Pi21,,SWEEP-RED,"鱼！"
210606-220423,帅Pi18,,阿尼德罗追忆馆,"钓鱼钓鱼钓鱼"
210606-220424,鬼斯通15,,DrWindigo,"鱼"
210606-220424,惑星17,,Hangy,"姥姥带阿"
210606-220424,帅Pi13,,豆花怎么能吃甜的,"鱼"
210606-220424,陆夫人12,,毁灭所长,"钓鱼"
210606-220424,帅Pi15,,creesion,"鱼！"
210606-220425,葵花瓣12,,北海鲸涛,"yu"
210606-220425,帅Pi15,,Lunc-,"鱼"
210606-220425,帅Pi10,,HAofBilly,"鱼！！！"
210606-220425,帅Pi13,,柚梓杋,"鱼啊"
210606-220425,12Team21,,星之民会梦见特异点吗,"鱼鱼鱼！！！！！！！！！！！！"
210606-220426,陆夫人15,,Milu丶,"鱼！！！！！！！！！！！！！！！"
210606-220426,棉花花15,,西野控,"直接路过一条鱼"
210606-220426,大母鹅15,,风中摇曳的胡子,"no"
210606-220426,帅Pi17,,檀华,"你姥姥是真的很不喜欢你爹"
210606-220427,蓝毒组10,,古流狮心,"鱼"
210606-220427,帅Pi14,,陆色牙牙乐,"鱼鱼鱼"
210606-220427,MePldm2,,Brumm,"鱼鱼鱼"
210606-220427,,,名字的价格是6个硬币,"死三遍保守了"
210606-220427,蓝毒组7,,MH7Crane,"看不见"
210606-220428,帅Pi15,,黧也咩咩子,"鱼"
210606-220428,仓鼠10,,Gdirty,"来不及了，有延迟"
210606-220428,帅Pi21,,超可爱的猫团团,"屋后面看看鱼"
210606-220428,,,_恩酒,"视生死如儿戏哈哈哈哈哈哈哈哈哈哈"
210606-220428,帅Pi13,,一只废污,"啊，鱼"
210606-220428,摸鱼子7,,五雾楷,"鱼啊！"
210606-220428,帅Pi17,,仙-墨玄,"鱼"
210606-220429,帅Pi15,,飘飞的浮云,"阳间的鱼没了"
210606-220429,帅Pi12,,749-917,"不—— 鱼"
210606-220429,刺儿15,,水樹沙耶,"魚沒了"
210606-220429,帅Pi23,,无逸流水,"血亏"
210606-220430,摸鱼子11,,开门啦隔壁老王来了,"各位，今日几爹了"
210606-220430,帅Pi26,,慕容小白,"鱼鱼鱼！！！！"
210606-220430,大母鹅15,,7xardas,"弹幕被钓了（"
210606-220430,MePldm2,,Brumm,"啊啊啊啊"
210606-220430,帅Pi15,,creesion,"鱼啊"
210606-220430,帅Pi23,,橙子方方,"鱼呜呜"
210606-220431,鬼斯通15,,DrWindigo,"鱼啊啊啊啊啊啊"
210606-220431,帅Pi15,,林汐Lincy,"鱼！！！！！！！！！"
210606-220431,谜酥11,,井燕,"鱼鱼鱼鱼"
210606-220431,伯爵12,,FT影峰,"现实的鱼，很贵"
210606-220431,帅Pi13,,吃土女神赫斯提娅,"啊没了"
210606-220432,帅Pi16,,这不是一个人,"你鱼没了"
210606-220433,白鸡熊16,,异行者,"鱼  没  了"
210606-220433,帅Pi10,,罗门_汪,"由此可见，奶奶看老爹不爽好久了"
210606-220433,帅Pi18,,八坂肆季子,"视鱼为儿戏"
210606-220433,帅Pi15,,黧也咩咩子,"不————"
210606-220433,Pika12,,星空下の咸鱼,"我记得老爹输多了会说总有一天会打败你"
210606-220434,帅Pi17,,这是包子,"泰坦之血-1"
210606-220435,棉花花15,,西野控,"血压拉满"
210606-220435,帅Pi24,,KirisakiMashiro,"又错过鱼了！"
210606-220435,雪碧瓶23,,PRC、L,"pipi打了多少次了，十次就可以接老妈了"
210606-220436,帅Pi15,,砂之森,"笑死了完全看不到"
210606-220436,老乌龟15,,不是感冒,"不！鱼"
210606-220437,帅Pi21,,SWEEP-RED,"草"
210606-220438,帅Pi6,,维他-柠檬-猹,"鱼！！！！！！！！"
210606-220438,12Team21,,星之民会梦见特异点吗,"啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊"
210606-220438,小傻紫15,,祖父綠,"现界的鱼 可惜了"
210606-220440,刺儿15,,水樹沙耶,"魚魚沒了"
210606-220442,帅Pi17,,栋栋灬涵,"阳间鱼又没了"
210606-220442,帅Pi18,,khllllll,"鱼"
210606-220442,酒姬民9,,Mr美玲,"哦！ 亏爆了"
210606-220442,,,迷茫与失心之物,"草"
210606-220443,仓鼠10,,Gdirty,"草"
210606-220443,阿喵喵8,,无色空气,"没关系"
210606-220443,帅Pi16,,路易蓝,"草"
210606-220444,帅Pi15,,空海的幽灵,"草"
210606-220445,帅Pi15,,creesion,"泰坦之血啊"
210606-220446,帅Pi14,,陆色牙牙乐,"不———————————————————————鱼"
210606-220448,帅Pi18,,八坂肆季子,"没事没事，pipi瞎大家都知道"
210606-220448,MePldm2,,Brumm,"亏死"
210606-220448,帅Pi18,,单挑api,"鱼错过了api"
210606-220448,帅Pi18,,小小baker,"血亏"
210606-220449,村长3,,壁漠之鸢,"拿到冰冻伤害dot增加能更快"
210606-220449,帅Pi17,,WCDPrologue,"草"
210606-220450,帅Pi15,,八云第四人,"pi弹幕延迟多少啊"
210606-220450,阿喵喵8,,无色空气,"都可以没关系"
210606-220450,,,礼程,"弹幕上钩了"
210606-220451,帅Pi15,,sea鸽,"鱼又错过了api"
210606-220451,帅Pi18,,秋夜-残雨,"这里的鱼很贵的"
210606-220452,帅Pi16,,吼啦迷迭吼啦鱿,"？"
210606-220452,帅Pi24,,KirisakiMashiro,"亏了一个亿！"
210606-220452,帅Pi13,,吃土女神赫斯提娅,"地表鱼挺难刷的"
210606-220453,,,钢系铁甲贝,"酒送了吗？"
210606-220454,刺儿15,,水樹沙耶,"你再罵"
210606-220455,帅Pi16,,11011444,"草"
210606-220455,摸鱼子7,,五雾楷,"？"
210606-220455,陆夫人17,,clocks7,"草"
210606-220456,小傻紫15,,祖父綠,"你怎么骂人的"
210606-220456,帅Pi15,,飘飞的浮云,"亏爆了，但是没关系"
210606-220457,帅Pi13,,豆花怎么能吃甜的,"？"
210606-220457,帅Pi17,,晦朔无至,"草"
210606-220458,帅Pi11,,熊掌君,"不，上钩了，还有好多条"
210606-220458,帅Pi14,,小屁孩zxh,"草"
210606-220459,帅Pi17,,时言。,"？？"
210606-220459,帅Pi12,,749-917,"阳间鱼可值钱"
210606-220459,帅Pi16,,锡瓦的猫薄荷,"草"
210606-220459,帅Pi16,,狂気の萌面,"？？"
210606-220500,帅Pi4,,佩服话含义没懂带节奏,"今天没有车车吗"
210606-220501,酒姬民9,,Mr美玲,"泰坦之血啊"
210606-220503,帅Pi16,,亢舟-,"?"
210606-220503,帅Pi18,,羽生天华,"你再骂！？"
210606-220504,帅Pi16,,喝小醉丶,"已经上钩了"
210606-220505,帅Pi21,,永恆丶无尽,"pi的直播延迟是真的大"
210606-220506,帅Pi7,,我笑哭了啊,"烤鱼~~~~~"
210606-220510,帅Pi16,,De风声雨声r,"地表鱼等于一次boss点收益。高的离谱"
210606-220511,帅Pi13,,路人无罪,"这不是吊到了好多吗"
210606-220512,帅Pi18,,秋夜-残雨,"阳间的鱼给一个血等级的物品"
210606-220514,陆夫人15,,初心永音,"这游戏堆输出很高的，不比这弱"
210606-220522,推销员7,,优雅的飘过,"这儿的鱼值一个钻石"
210606-220529,帅Pi18,,筱乖哇啦啦,"(｀・ω・´)"
210606-220529,帅Pi17,,这是包子,"真不是人吃的"
210606-220530,帅Pi10,,商博良_拔刀中,"。"
210606-220531,月庄18,,许愿池的银硬币,"emmmm"
210606-220532,帅Pi6,,维他-柠檬-猹,"哈哈哈哈哈哈哈哈哈"
210606-220533,帅Pi10,,一颗大土豆傻傻的活,"盐少了吧"
210606-220535,帅Pi25,,空神巷,"难吃"
210606-220536,帅Pi15,,Tempestissimo_,"饿啊"
210606-220536,帅Pi26,,千代紙,"草"
210606-220537,12Team21,,湖生,"可以吃两份"
210606-220537,帅Pi17,,牧羊人与狼,"emmm吗"
210606-220538,小傻紫15,,祖父綠,"是的吧233"
210606-220539,帅Pi17,,BBLKK,"草，不至于不至于"
210606-220539,摸鱼子11,,开门啦隔壁老王来了,"是"
210606-220541,,,暗白调,"没有油是这样的"
210606-220541,鬼斯通15,,DrWindigo,"草"
210606-220542,帅Pi18,,小小baker,"是这样"
210606-220542,帅Pi11,,神奇吐槽球,"465挺高了啊"
210606-220542,帅Pi17,,仙-墨玄,"草"
210606-220542,帅Pi15,,新型咸鱼萝卜,"成分上没有什么问题"
210606-220543,帅Pi13,,吃土女神赫斯提娅,"你卡路里摄入不够可不就四肢无力么"
210606-220543,,,东云消逝,"健身操怎么会饱呢"
210606-220544,太太16,,沙包君,"很难受"
210606-220544,陆夫人17,,临临临,"意面不那么健身吧"
210606-220544,帅Pi13,,豆花怎么能吃甜的,"草"
210606-220545,帅Pi23,,请叫我白菜酱,"那就喝一瓶冰红茶"
210606-220546,,,沐子零,"1"
210606-220546,帅Pi15,,空海的幽灵,"草"
210606-220547,牵丝蝠17,,Ginooooooooooo,"可以吃两份"
210606-220548,帅Pi11,,法师周刊,"吃三份吧"
210606-220549,帅Pi18,,小小baker,"草"
210606-220549,帅Pi18,,1倚天屠龙1,"呃呃"
210606-220550,大母鹅22,,sun同学,"低血糖"
210606-220550,帅Pi14,,xaxasara,"饿饿"
210606-220551,帅Pi18,,万戈楽,"那就再喝杯冰红茶吧"
210606-220551,摸鱼子11,,开门啦隔壁老王来了,"建议多吃点草"
210606-220552,帅Pi16,,De风声雨声r,"地表鱼等于一个泰坦血"
210606-220552,帅Pi18,,羽生天华,"笑死"
210606-220552,水有月10,,我最最最爱miku,"加点盐?"
210606-220552,帅Pi13,,灰蓝薄荷,"你这个身材吃个啥健身餐啊，还不如出去跑步"
210606-220553,帅Pi17,,超高校級的兔子,"碳水还是少了"
210606-220554,帅Pi4,,佩服话含义没懂带节奏,"阿皮吃烤鱼！"
210606-220555,帅Pi18,,兔子与虎,"还是管饱的 是你平时热量吃太多了"
210606-220557,湊阿夸5,,贫道是绅士,"健身餐就感觉跟吃草一样...."
210606-220558,鬼斯通15,,DrWindigo,"吃健身餐就是在吃草（暴论）"
210606-220558,新西方3,,会射炸裂箭的小白,"冰红茶是千焦"
210606-220558,帅Pi16,,别总想活在过去,"就是在难为自己"
210606-220558,刺儿15,,水樹沙耶,"吃啥意面 你少吃點沙冰什麼的就行了"
210606-220559,陆夫人14,,花甲泥鹿,"缺油和盐是这样的"
210606-220601,帅Pi14,,疯疯212,"？冰红茶怎么会有700卡？"
210606-220601,帅Pi4,,佩服话含义没懂带节奏,"点外卖"
210606-220601,月庄18,,许愿池的银硬币,"而且没油没盐吧"
210606-220602,,,缘上回,"吃烤鱼"
210606-220603,猫耳16,,愛麗絲☆威震天,"要减脂就得动的比吃的多"
210606-220604,帅Pi16,,Ehenw,"那这一顿补回来"
210606-220605,帅Pi11,,熊掌君,"?"
210606-220607,小傻紫15,,祖父綠,"大型寻亲之旅 路上还搞死了老爸"
210606-220607,推销员14,,硬盒玩家张大胆,"草，我一天一万大卡还觉得不够吃呢"
210606-220609,MePldm2,,Brumm,"jk"
210606-220609,帅Pi11,,燃烧的碳灰,"没有碳水，好痛苦"
210606-220611,黑枪糖15,,llRrL,"其实刚才，要是随便点个进度紧张，就无了"
210606-220612,帅Pi10,,HAofBilly,"jk"
210606-220613,大母鹅17,,白柴野遊,"那可以喝冰红茶"
210606-220613,帅Pi11,,神奇吐槽球,"那还挺低了"
210606-220615,,,_恩酒,"健身餐需要碳水阿"
210606-220616,帅Pi7,,IAMAM,"那也太少了"
210606-220617,帅Pi15,,Hakute,"倪克斯是真的强"
210606-220618,帅Pi23,,苍之刃,"jk"
210606-220621,松鼠球25,,物理层面裂开的TK,"说不定pi在偷偷健身环"
210606-220625,帅Pi21,,AAA_VVV,"解锁关羽形态吧"
210606-220626,帅Pi21,,SWEEP-RED,"呃呃"
210606-220627,眠兔包24,,蘑菇碳,"那你跑了吗"
210606-220627,陆夫人14,,暝珑,"点份炸鸡和可乐吧！不要委屈自己！减肥辛苦了"
210606-220627,帅Pi13,,柚梓杋,"牺牲老爹"
210606-220629,猫耳16,,愛麗絲☆威震天,"但无论如何得吃"
210606-220630,帅Pi17,,临临临,"这不就是他娘吗"
210606-220630,陆夫人17,,clocks7,"呃呃"
210606-220630,帅Pi22,,普通的Tea,"呃呃"
210606-220632,月庄18,,许愿池的银硬币,"饿饿"
210606-220633,,,迷茫与失心之物,"呃呃"
210606-220634,帅Pi13,,豆花怎么能吃甜的,"妈咪 呜呜"
210606-220634,帅Pi11,,弟弟人弟,"呃呃"
210606-220634,帅Pi11,,平凡的酱油党,"阳间鱼都是卖的价钱都是boss掉落材料"
210606-220635,大母鹅15,,醋溜拉拉肥,"他妈好绝情啊"
210606-220636,帅Pi21,,SWEEP-RED,"解锁关羽！"
210606-220636,帅Pi15,,新型咸鱼萝卜,"可以多吃点鸡胸肉牛排什么的"
210606-220639,帅Pi12,,布绒脑许,"呃呃"
210606-220639,酒姬民9,,Mr美玲,"爽一把关羽"
210606-220642,帅Pi16,,213a,"饿饿"
210606-220644,帅Pi21,,Super丶小包,"呜呜呜"
210606-220645,帅Pi17,,临临临,"老娘不要他"
210606-220645,帅Pi13,,柳叶风间,"这个妈"
210606-220649,帅Pi15,,Tempestissimo_,"牺牲(指揍老爹"
210606-220652,12Team21,,湖生,"草，健身吃外卖"
210606-220654,帅Pi11,,总在影中,"呗老妈一刀捅死的日常"
210606-220658,帅Pi13,,豆花怎么能吃甜的,"怕是被关刀爽一把"
210606-220659,帅Pi12,,brbrbrbrbrbrbrb,"我刚点了炸鸡"
210606-220700,雪碧瓶23,,PRC、L,"打十次就能接回老妈了"
210606-220701,摸鱼子11,,开门啦隔壁老王来了,"晚上吃小笼包吧"
210606-220702,大母鹅15,,Rebattle,"快餐真香（"
210606-220704,帅Pi6,,维他-柠檬-猹,"hhhhhh"
210606-220705,推销员7,,绝世天坑,"狗狗不在了"
210606-220705,帅Pi17,,WCDPrologue,"草"
210606-220705,帅Pi13,,今天过ex6了吗,"来吧冰冻拳"
210606-220705,帅Pi23,,黑茶Ranky,"吃披萨！"
210606-220706,帅Pi14,,疯疯212,"饿饿可以吃水果"
210606-220706,帅Pi15,,空海的幽灵,"草"
210606-220708,帅Pi16,,CISXMX,"草"
210606-220709,帅Pi13,,柚梓杋,"草"
210606-220709,帅Pi18,,小小baker,"草"
210606-220710,帅Pi15,,林汐Lincy,"哈哈哈哈哈哈哈哈哈哈"
210606-220711,帅Pi17,,BBLKK,"暴打家里人，赚钱"
210606-220712,帅Pi17,,仙-墨玄,"草"
210606-220714,帅Pi21,,SWEEP-RED,"好"
210606-220714,帅Pi23,,酱酱酱酱酱酱酱酱紫啊,"草"
210606-220715,陆夫人18,,相位柠檬,"草"
210606-220716,吉祥草1,,青苔鬼,"有一句话叫 吃饱才有力气减肥不是没有道理的"
210606-220717,帅Pi17,,临临临,"还用老爹的钱"
210606-220718,帅Pi18,,苦索一库,"草"
210606-220718,帅Pi15,,空海的幽灵,"Jimmy饭"
210606-220718,帅Pi18,,小小baker,"？"
210606-220719,帅Pi15,,韦德_WT,"???"
210606-220719,帅Pi14,,小屁孩zxh,"？？"
210606-220719,棉花花15,,西野控,"你抢了老爹多少"
210606-220720,帅Pi22,,Az-poison,"草"
210606-220720,小傻紫15,,祖父綠,"牺牲一个Jimmy"
210606-220721,帅Pi18,,羽生天华,"笑死 钱全是抢的"
210606-220722,,,冰雪精灵爱莉大人,"？"
210606-220722,水有月10,,我最最最爱miku,"象征性离家出走"
210606-220722,摸鱼子11,,开门啦隔壁老王来了,"好耶"
210606-220723,松鼠球25,,物理层面裂开的TK,"恰香香鸡"
210606-220723,帅Pi17,,弓长鹿粦,"草"
210606-220723,帅Pi11,,JudasQAQ,"碳水炸弹"
210606-220723,帅Pi18,,冠军修士_亚可-卡嘉莉,"？"
210606-220723,帅Pi18,,1倚天屠龙1,"草"
210606-220724,蓝毒组7,,MH7Crane,"没法独立，离不开冥界"
210606-220724,,,白邪kira,"草"
210606-220725,帅Pi11,,法师周刊,"大份鸡米饭"
210606-220725,九头蛇5,,w呵呵w,"你这健身餐白吃了"
210606-220727,推销员7,,绝世天坑,"打架的强化素材用的都是自己家的"
210606-220727,帅Pi18,,qqmsnfx,"？"
210606-220727,帅Pi18,,单挑api,"Jimmy"
210606-220729,大母鹅5,,仍自共你看银河轨迹,"黄焖鸡米饭？"
210606-220730,Q老板13,,Rinne_ohala,"健身餐！   白   吃   了"
210606-220731,帅Pi17,,吹雪1丿,"吃个鸡b"
210606-220731,帅Pi18,,小小baker,"鸡米饭是什么"
210606-220732,帅Pi23,,芒刺在身,"快进到撒键盘上"
210606-220733,月庄18,,许愿池的银硬币,"奖励自己一顿黄焖鸡"
210606-220734,帅Pi25,,雷震菊花開,"金拱门"
210606-220734,刺儿15,,水樹沙耶,"白吃了"
210606-220734,帅Pi21,,越谷小鞠厨,"jimmy饭"
210606-220734,帅Pi15,,新型咸鱼萝卜,"好 白健"
210606-220736,摸鱼子7,,魂之浅唱,"腐竹"
210606-220737,火畜12,,橘子ソ,"胖死了！"
210606-220738,帅Pi17,,WCDPrologue,"健身餐白吃了"
210606-220739,帅Pi16,,汤姆苏狂热,"豆腐pi"
210606-220739,大米缸7,,誒欸欸,"豆腐pi"
210606-220739,帅Pi18,,qqmsnfx,"你必肥"
210606-220740,鬼斯通15,,DrWindigo,"来一份鸡米饭 大份的"
210606-220743,帅Pi15,,矽尘_,"111"
210606-220743,帅Pi17,,我肚子是吃饱了撑大的,"腐竹好吃"
210606-220744,帅Pi15,,Tempestissimo_,"快进到超重"
210606-220745,,,所司,"蛋白质"
210606-220745,帅Pi11,,龙拳打啤,"我选吉米"
210606-220746,湊阿夸5,,贫道是绅士,"黄焖鸡米饭直接把你健身餐顶没了"
210606-220746,,,B33N00D15,"jimmy饭草"
210606-220746,帅Pi16,,星界璃海,"快进到黄焖键盘"
210606-220746,帅Pi17,,临临临,"豆腐pi"
210606-220746,帅Pi13,,金红水晶,"那你还吃个鬼健身餐.jpg"
210606-220747,帅Pi15,,蒙特君,"黄焖鸡键盘一份"
210606-220747,帅Pi1,,花舞神乐,"饭钱吃一顿健身餐"
210606-220748,帅Pi16,,神凝夜,"豆腐pi"
210606-220748,帅Pi24,,一盒阿玖,"黄焖排骨饭好吃点"
210606-220749,帅Pi24,,贪玩的闪光羽,"豆腐pi"
210606-220750,,,岚_清,"不吃饱哪有力气减肥.JPG"
210606-220751,帅Pi15,,HE的H,"豆腐没热量，可以"
210606-220751,帅Pi11,,神的猪队友,"这"
210606-220751,小傻紫15,,祖父綠,"救救jimmy 管管api"
210606-220753,阿喵喵8,,无色空气,"草"
210606-220754,MePldm2,,Brumm,"饿饿"
210606-220754,陆夫人14,,暝珑,"我今天就吃了一桶泡面！"
210606-220754,帅Pi16,,mutoll,"请问健身餐是饭前吃还是饭后吃"
210606-220754,,,爆炸吧23333,"豆腐皮"
210606-220754,乐子壬1,,温斗司酒吧,"餐前吃的健身餐"
210606-220755,帅Pi11,,流湳,"一夜拉十斤"
210606-220758,阿喵喵8,,无色空气,"饿饿"
210606-220801,帅Pi17,,仙-墨玄,"干饭"
210606-220801,,,暗示法kt,"自己骗自己"
210606-220801,帅Pi12,,残影_Breakshadow,"黄焖鸡好吃，热量高，便宜"
210606-220802,12Team21,,星之民会梦见特异点吗,"草"
210606-220803,火畜12,,橘子ソ,"尝试说服自己"
210606-220804,帅Pi11,,H3three,"提问 健身餐饭前吃效果好还是饭后吃效果好"
210606-220804,老乌龟15,,不是感冒,"道理我都懂 腐竹不就是豆皮吗（）"
210606-220804,吉祥草1,,青苔鬼,"油脂会使你有饱腹感"
210606-220804,帅Pi15,,新型咸鱼萝卜,"鸡米饭油啊"
210606-220807,,,yxjqjbsxx,"也好不到哪去（）"
210606-220808,超机智13,,一库！少年！,"我总不能饿着肚子直播吧"
210606-220808,帅Pi14,,抵抗是无效的,"吃麦旋风啊"
210606-220812,送终激1,,zao617,"腐竹+豆腐皮炒豆腐干"
210606-220813,帅Pi18,,木鱼屑,"论热量，腐竹热量奇高无比"
210606-220814,帅Pi13,,瑟露希婭兰塔,"不吃饱哪有力气健身"
210606-220814,帅Pi18,,羽生天华,"饿饿 pi 饿饿"
210606-220814,帅Pi15,,可—_—可,"吃健身餐是为了吃碳水！！！"
210606-220815,恒zzz6,,国欠妹,"麦当劳不是有那种低脂餐吗"
210606-220816,帅Pi15,,蒙特君,"hhhhhhhhh"
210606-220817,帅Pi16,,野生女可怕但妹不一样,"肯德基可不坏啊"
210606-220817,帅Pi22,,伏城Nebula,"腐竹可是肉类（"
210606-220818,帅Pi18,,被难倒了,"0.0"
210606-220820,帅Pi16,,小雷隆隆,"吵不过"
210606-220820,松鼠球25,,物理层面裂开的TK,"少吃米饭跟土豆，多点肉吧"
210606-220821,推销员14,,硬盒玩家张大胆,"顶完嘴就跑，熊孩子"
210606-220822,帅Pi11,,JudasQAQ,"吃米饭还不如吃汉堡吧...碳水炸弹啊"
210606-220824,帅Pi23,￥30,空白虾虾,"pi点黄焖鸡，我在做黄焖鸡，我和pi贴贴"
